Label,wrist,thumb cmc,thumb mcp,thumb ip,thumb tip,index finger mcp,index finger pip,index finger dip,index finger tip,middle finger mcp,middle finger pip,middle finger dip,middle finger tip,ring finger mcp,ring finger pip,ring finger dip,ring finger tip,pinky mcp,pinky pip,pinky dip,pinky tip
0,"[0.7385544776916504, 0.695386528968811, -7.053344006635598e-07]","[0.667306661605835, 0.7166619896888733, -0.05163389816880226]","[0.5582063794136047, 0.7186213731765747, -0.07709707319736481]","[0.4857800602912903, 0.7008208632469177, -0.09679554402828217]","[0.4365541338920593, 0.6760038137435913, -0.10862934589385986]","[0.47172340750694275, 0.6629535555839539, -0.0601409450173378]","[0.3585853576660156, 0.6649785041809082, -0.1261705905199051]","[0.2878510057926178, 0.6668685078620911, -0.16583816707134247]","[0.22340607643127441, 0.6625498533248901, -0.1921989619731903]","[0.5037111043930054, 0.6265849471092224, -0.054903142154216766]","[0.4873321056365967, 0.6629781723022461, -0.120929054915905]","[0.5616873502731323, 0.6876577138900757, -0.1242273822426796]","[0.5875728726387024, 0.682067334651947, -0.11619805544614792]","[0.5546532273292542, 0.6054466366767883, -0.059302620589733124]","[0.5666984915733337, 0.653022050857544, -0.11707302927970886]","[0.6279371976852417, 0.6765214204788208, -0.0921039804816246]","[0.6430776119232178, 0.6653860211372375, -0.0664437860250473]","[0.6151856184005737, 0.5930243730545044, -0.07096996158361435]","[0.6308006644248962, 0.6375419497489929, -0.11283937096595764]","[0.6700475215911865, 0.6608479022979736, -0.10420597344636917]","[0.6813690662384033, 0.6527227163314819, -0.09026496112346649]"
0,"[0.3889046609401703, 0.7902448773384094, -4.4798716203331423e-07]","[0.32132047414779663, 0.7866029739379883, -0.05683815851807594]","[0.2623876929283142, 0.7834521532058716, -0.10227619856595993]","[0.2524792551994324, 0.8062323927879333, -0.14047043025493622]","[0.2794989347457886, 0.8268202543258667, -0.17300152778625488]","[0.3143921494483948, 0.7147745490074158, -0.11034828424453735]","[0.25134360790252686, 0.7406465411186218, -0.17427198588848114]","[0.20305676758289337, 0.7559410333633423, -0.21113476157188416]","[0.1678883284330368, 0.7624605894088745, -0.23054441809654236]","[0.3795734941959381, 0.7204935550689697, -0.10541220009326935]","[0.3272174894809723, 0.7959502339363098, -0.15174096822738647]","[0.3277195692062378, 0.8040621876716614, -0.15205706655979156]","[0.3374272584915161, 0.7901149988174438, -0.1482914239168167]","[0.4327532649040222, 0.7441308498382568, -0.10541162639856339]","[0.36607280373573303, 0.8196215033531189, -0.13813133537769318]","[0.35768941044807434, 0.8230414986610413, -0.10758112370967865]","[0.3662438988685608, 0.8075944185256958, -0.08165988326072693]","[0.46966320276260376, 0.7715755701065063, -0.1139724850654602]","[0.41369861364364624, 0.8253462314605713, -0.147406205534935]","[0.39164814352989197, 0.8276941776275635, -0.13407643139362335]","[0.3921445906162262, 0.8152443766593933, -0.11378258466720581]"
0,"[0.7180609107017517, 0.7374561429023743, 3.30542064830297e-07]","[0.6921992301940918, 0.6890009045600891, -0.03930328041315079]","[0.7058942914009094, 0.6409347653388977, -0.040070630609989166]","[0.7650851607322693, 0.6086603999137878, -0.03943837061524391]","[0.8180814981460571, 0.5854839086532593, -0.03469052165746689]","[0.6961615085601807, 0.6010667681694031, 0.03863134607672691]","[0.7112038731575012, 0.5572311282157898, 0.029804348945617676]","[0.7241341471672058, 0.5297986268997192, 0.021685704588890076]","[0.7408052682876587, 0.5074828863143921, 0.016026094555854797]","[0.7457340955734253, 0.6205968260765076, 0.04610786214470863]","[0.7985430359840393, 0.5898858904838562, 0.01483091525733471]","[0.7870073318481445, 0.6026015877723694, -0.0019572011660784483]","[0.7723562717437744, 0.6127564311027527, 0.0007339506992138922]","[0.783005952835083, 0.6447382569313049, 0.04400365427136421]","[0.8167724609375, 0.6281649470329285, -0.0012008750345557928]","[0.7851325273513794, 0.6497595310211182, -0.01123791839927435]","[0.7702682614326477, 0.6570677161216736, -0.0003767336893361062]","[0.8072023987770081, 0.6689818501472473, 0.039244771003723145]","[0.8292030692100525, 0.652978241443634, 0.009067297913134098]","[0.801276445388794, 0.670216977596283, 0.008708394132554531]","[0.7865888476371765, 0.6780170798301697, 0.018598098307847977]"
0,"[0.5468817353248596, 0.7333186864852905, -4.710631742455007e-07]","[0.46389704942703247, 0.7038635015487671, 0.00807272456586361]","[0.3573972284793854, 0.7008265256881714, -0.007833408191800117]","[0.26854729652404785, 0.7240138053894043, -0.02849181741476059]","[0.21054357290267944, 0.742989718914032, -0.05140751227736473]","[0.32757845520973206, 0.6580246090888977, -0.02824857085943222]","[0.22070151567459106, 0.6696510910987854, -0.05099437013268471]","[0.1533929407596588, 0.6786260604858398, -0.06780587136745453]","[0.09799216687679291, 0.6834952235221863, -0.08396986126899719]","[0.33909255266189575, 0.6735150218009949, -0.04962630569934845]","[0.2598549723625183, 0.7321751117706299, -0.07403621077537537]","[0.29644080996513367, 0.7410049438476562, -0.07813899964094162]","[0.32753637433052063, 0.7303216457366943, -0.08475915342569351]","[0.3587551414966583, 0.700111448764801, -0.06889212131500244]","[0.30063921213150024, 0.7598028182983398, -0.08366212248802185]","[0.33936959505081177, 0.7610298991203308, -0.07233636826276779]","[0.36421453952789307, 0.7469844818115234, -0.0699886903166771]","[0.37926459312438965, 0.7292920351028442, -0.08882978558540344]","[0.34411555528640747, 0.7737482786178589, -0.10297617316246033]","[0.37480711936950684, 0.7750465869903564, -0.09758448600769043]","[0.3954974114894867, 0.7635719180107117, -0.09453536570072174]"
0,"[0.5404715538024902, 0.6927762031555176, 1.7097781324082462e-07]","[0.4812316298484802, 0.650780975818634, -0.04251724109053612]","[0.45019084215164185, 0.5976699590682983, -0.04021986946463585]","[0.4563605785369873, 0.5519789457321167, -0.03386125713586807]","[0.4646584093570709, 0.5149815082550049, -0.021951895207166672]","[0.42506110668182373, 0.5728549957275391, 0.035279348492622375]","[0.39990654587745667, 0.5308453440666199, 0.02755878120660782]","[0.3895379900932312, 0.5034021139144897, 0.030998634174466133]","[0.38600432872772217, 0.4774656295776367, 0.03676905855536461]","[0.4784694314002991, 0.5808401107788086, 0.05026395618915558]","[0.5058610439300537, 0.5406326651573181, 0.02265939861536026]","[0.5093005895614624, 0.5766869783401489, 0.0249727014452219]","[0.5055949091911316, 0.5873117446899414, 0.0464145801961422]","[0.5316964387893677, 0.5939450263977051, 0.05487355589866638]","[0.5547317862510681, 0.5709730386734009, 0.008133073337376118]","[0.5443300604820251, 0.6109089851379395, 0.009434142149984837]","[0.5352972149848938, 0.6173624992370605, 0.03179573267698288]","[0.5786564946174622, 0.6069013476371765, 0.05761965364217758]","[0.5916624069213867, 0.5902151465415955, 0.026983365416526794]","[0.5775655508041382, 0.6180827021598816, 0.02975713275372982]","[0.5646046996116638, 0.6279338598251343, 0.04403473064303398]"
0,"[0.7662243843078613, 0.749072790145874, -1.717882724960873e-07]","[0.7086749076843262, 0.7075690627098083, -0.005145912989974022]","[0.5988260507583618, 0.6926743984222412, -0.02932346798479557]","[0.5075388550758362, 0.7042536735534668, -0.05402866378426552]","[0.43626853823661804, 0.7150622010231018, -0.0826754942536354]","[0.5902350544929504, 0.6699865460395813, -0.06562843173742294]","[0.46461766958236694, 0.6706864237785339, -0.09956040233373642]","[0.3892185091972351, 0.6720806360244751, -0.11815892159938812]","[0.33080846071243286, 0.672918438911438, -0.13387884199619293]","[0.612919807434082, 0.6999216675758362, -0.08540967851877213]","[0.4794607162475586, 0.7321511507034302, -0.11857275664806366]","[0.5148810744285583, 0.7432049512863159, -0.11707411706447601]","[0.5565014481544495, 0.735858142375946, -0.1187925934791565]","[0.6353365182876587, 0.7368771433830261, -0.10332708805799484]","[0.5173249244689941, 0.7672373652458191, -0.13100400567054749]","[0.560189425945282, 0.7672721147537231, -0.11171702295541763]","[0.5998846292495728, 0.7542820572853088, -0.10130980610847473]","[0.6576253175735474, 0.7717808485031128, -0.12095913290977478]","[0.5651000142097473, 0.7890493273735046, -0.14544551074504852]","[0.5998873710632324, 0.7881548404693604, -0.1309516578912735]","[0.6371999382972717, 0.7795190215110779, -0.1197965070605278]"
0,"[0.3748921751976013, 0.7142049670219421, 3.0977190590419923e-07]","[0.3690721392631531, 0.7081074118614197, -0.09036511927843094]","[0.3990619480609894, 0.695320725440979, -0.12805329263210297]","[0.45119163393974304, 0.6877222657203674, -0.1458483189344406]","[0.5034602284431458, 0.6794295907020569, -0.15677028894424438]","[0.42446959018707275, 0.6413432955741882, -0.10115999728441238]","[0.4887584149837494, 0.6373353600502014, -0.15420043468475342]","[0.5345625281333923, 0.635769248008728, -0.18663646280765533]","[0.5822042226791382, 0.6320981979370117, -0.20610593259334564]","[0.45349428057670593, 0.6481650471687317, -0.06700219213962555]","[0.5084961652755737, 0.672973096370697, -0.13329669833183289]","[0.4724254012107849, 0.6956610083580017, -0.14824458956718445]","[0.4477342963218689, 0.698294997215271, -0.14405353367328644]","[0.47504526376724243, 0.6599469780921936, -0.040489472448825836]","[0.5088354349136353, 0.6909846067428589, -0.10292188078165054]","[0.46661248803138733, 0.7079123258590698, -0.10183355957269669]","[0.44698566198349, 0.7013254761695862, -0.08550631999969482]","[0.48688989877700806, 0.670499324798584, -0.020575787872076035]","[0.5028615593910217, 0.6993878483772278, -0.06689456850290298]","[0.4706137478351593, 0.7108371257781982, -0.07338378578424454]","[0.4511944055557251, 0.7034050226211548, -0.0666876807808876]"
0,"[0.5281302332878113, 0.7128470540046692, 2.234055784811062e-07]","[0.47786131501197815, 0.6649644374847412, -0.03994712606072426]","[0.45670801401138306, 0.6118863821029663, -0.034381650388240814]","[0.4720803499221802, 0.5679707527160645, -0.02514106035232544]","[0.48747920989990234, 0.5321049690246582, -0.009942233562469482]","[0.4302639961242676, 0.5862288475036621, 0.045746102929115295]","[0.4152247905731201, 0.5409954786300659, 0.041566282510757446]","[0.4108906388282776, 0.5121749639511108, 0.043989550322294235]","[0.41384994983673096, 0.485800564289093, 0.04845314845442772]","[0.48246604204177856, 0.5980810523033142, 0.061160244047641754]","[0.5179742574691772, 0.559638261795044, 0.0347810760140419]","[0.5170115828514099, 0.5941298007965088, 0.03206758573651314]","[0.5108939409255981, 0.6072984337806702, 0.04972070828080177]","[0.5329338908195496, 0.6140183806419373, 0.06638854742050171]","[0.5623852014541626, 0.5913338661193848, 0.023357614874839783]","[0.5469315052032471, 0.6293531060218811, 0.020283909514546394]","[0.5359396934509277, 0.6374366879463196, 0.03910808637738228]","[0.5755614638328552, 0.6283621191978455, 0.06981517374515533]","[0.5936492085456848, 0.6138923168182373, 0.04278324171900749]","[0.5759367942810059, 0.6394734382629395, 0.04341018572449684]","[0.560757040977478, 0.6489540934562683, 0.05573054775595665]"
0,"[0.423527330160141, 0.797981858253479, -1.650994789770266e-07]","[0.39310482144355774, 0.7834283709526062, -0.058121081441640854]","[0.40330538153648376, 0.7651557326316833, -0.09390948712825775]","[0.46665480732917786, 0.7577725648880005, -0.1202029287815094]","[0.5247662663459778, 0.749042272567749, -0.13923119008541107]","[0.41178619861602783, 0.694103479385376, -0.07401426881551743]","[0.4595542252063751, 0.6906482577323914, -0.13035593926906586]","[0.5055481791496277, 0.6898077130317688, -0.1693321168422699]","[0.5555729866027832, 0.6868248581886292, -0.19703459739685059]","[0.4718802869319916, 0.6918044686317444, -0.06555098295211792]","[0.5140376687049866, 0.7351633906364441, -0.13133905827999115]","[0.4850580096244812, 0.7671946883201599, -0.1506478190422058]","[0.4659808576107025, 0.7715614438056946, -0.15511669218540192]","[0.5185287594795227, 0.704913318157196, -0.063051238656044]","[0.543144702911377, 0.7550545334815979, -0.12403802573680878]","[0.5072572827339172, 0.7787509560585022, -0.12005569785833359]","[0.4858796298503876, 0.7717153429985046, -0.10686083137989044]","[0.5503261685371399, 0.7254862785339355, -0.06601560860872269]","[0.5580450892448425, 0.7681997418403625, -0.11046861857175827]","[0.5244477391242981, 0.7845450639724731, -0.11262831091880798]","[0.5007266402244568, 0.7761577367782593, -0.10575886070728302]"
0,"[0.6922787427902222, 0.8093317747116089, -7.508788826271484e-07]","[0.5718916654586792, 0.8155156970024109, -0.028963137418031693]","[0.4668768346309662, 0.8110640048980713, -0.05818149819970131]","[0.39400768280029297, 0.7982825636863708, -0.08701717853546143]","[0.3512290120124817, 0.781140923500061, -0.1112859845161438]","[0.4337029457092285, 0.7325708866119385, -0.052309997379779816]","[0.31600046157836914, 0.7307111620903015, -0.09866753220558167]","[0.24242833256721497, 0.7287684679031372, -0.12713363766670227]","[0.18431666493415833, 0.7238047122955322, -0.14832845330238342]","[0.47943049669265747, 0.7170859575271606, -0.061006855219602585]","[0.41243040561676025, 0.7969319820404053, -0.10347330570220947]","[0.46270811557769775, 0.818518340587616, -0.1039293110370636]","[0.5023399591445923, 0.8056533336639404, -0.10108522325754166]","[0.5382726192474365, 0.724929928779602, -0.07411454617977142]","[0.49305471777915955, 0.8148103356361389, -0.10902486741542816]","[0.5314732789993286, 0.8247304558753967, -0.08552655577659607]","[0.5529242753982544, 0.805221438407898, -0.0685625821352005]","[0.5948533415794373, 0.743078887462616, -0.0920705646276474]","[0.5555846691131592, 0.8161508440971375, -0.12374254316091537]","[0.5824732780456543, 0.8233228325843811, -0.11231110990047455]","[0.6018003225326538, 0.8038972616195679, -0.09801684319972992]"
0,"[0.4274980127811432, 0.7492064237594604, -1.724407638903358e-07]","[0.3667861521244049, 0.714488685131073, -0.01260376162827015]","[0.27593767642974854, 0.7169819474220276, -0.032071761786937714]","[0.21418949961662292, 0.7439752817153931, -0.04832404479384422]","[0.18730789422988892, 0.766679584980011, -0.06643567234277725]","[0.24830609560012817, 0.7027219533920288, -0.06083805114030838]","[0.14973953366279602, 0.7297306656837463, -0.08917084336280823]","[0.09579649567604065, 0.750937283039093, -0.10784988105297089]","[0.0556989461183548, 0.7649402618408203, -0.12161991745233536]","[0.27618208527565, 0.7216236591339111, -0.06725966185331345]","[0.20180495083332062, 0.773550271987915, -0.08288991451263428]","[0.22854231297969818, 0.7774341106414795, -0.07937140017747879]","[0.25370466709136963, 0.7661852836608887, -0.08201751857995987]","[0.3051859438419342, 0.7473923563957214, -0.07322612404823303]","[0.24584084749221802, 0.7959141731262207, -0.08139728754758835]","[0.279667466878891, 0.7870338559150696, -0.06979233771562576]","[0.30587702989578247, 0.7666137218475342, -0.06739012151956558]","[0.334216445684433, 0.770775556564331, -0.08048974722623825]","[0.2868208587169647, 0.8052951097488403, -0.0907508060336113]","[0.3135283291339874, 0.7979422211647034, -0.08242390304803848]","[0.340182900428772, 0.7826564311981201, -0.07757984101772308]"
0,"[0.30188465118408203, 0.7520094513893127, 4.0534030176786473e-07]","[0.3709566593170166, 0.7676981687545776, -0.09581084549427032]","[0.4690799415111542, 0.7763798236846924, -0.09598337858915329]","[0.5473964810371399, 0.7857879400253296, -0.06963787972927094]","[0.6191069483757019, 0.7882003784179688, -0.0319790244102478]","[0.543331503868103, 0.7145329713821411, -0.02872234210371971]","[0.6413660645484924, 0.7122650146484375, -0.015039621852338314]","[0.7077771425247192, 0.7106226682662964, -0.005846787244081497]","[0.7619631290435791, 0.7098821997642517, 0.00181711302138865]","[0.5195579528808594, 0.7280231714248657, 0.03774944320321083]","[0.5681612491607666, 0.7592670321464539, 0.04138458892703056]","[0.5231006741523743, 0.7680783867835999, 0.036430541425943375]","[0.48471754789352417, 0.7611368894577026, 0.04283358156681061]","[0.4983943998813629, 0.7442017197608948, 0.09584856033325195]","[0.5405599474906921, 0.7742906808853149, 0.08752033859491348]","[0.4913695752620697, 0.780036985874176, 0.06071337312459946]","[0.47064048051834106, 0.7735106945037842, 0.053182411938905716]","[0.48960036039352417, 0.7553786039352417, 0.14890243113040924]","[0.5106149315834045, 0.7746385335922241, 0.14386524260044098]","[0.47642573714256287, 0.7808167934417725, 0.12438998371362686]","[0.4554910659790039, 0.7769396305084229, 0.1169675886631012]"
